,Unnamed: 0,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",affiliation,lab_size,Highest_degree,Degree_area,Publication Rate,Other Journals Published In,duration of Career(Years),DOI,Title,Creator/Author,Journal Name,Sponsoring Org.,NAME,ADDRESS,STATE,COUNTRY,COUNTY,SOURCE,WEBSITE,UNI_RANKS,UNI_NAMES,UNI_AREAS
74,74.0,"Carlos J. Blondel, Juan C. Jime_nez, Lorenzo E. Leiva, Sergio A. Ã§lvarez, Bernardo I. Pinto, Francisca Contreras, David Pezoa, Carlos A. Santiviago, and InÅ½s Contrerasnd",The Type VI Secretion System Encoded in Salmonella Pathogenicity Island 19 Is Required for Salmonella enterica Serotype Gallinarum Survival within Infected Macrophages,"Infect. Immun. 2013, 81(4):1207",10.1128/IAI.01165-12,2013.0,IAI,,,1.0,,duplicated/mirrored blot panels (negative blots),1,10/1/2015,,1.0,,1.0,"Departamento de Bioquímica y Biología Molecular, Facultad de Ciencias Químicas y Farmacéuticas, Universidad de Chile, Santiago, Chile.",19.0,PhD in Biochemistry,Biochemistry,2.777777778,25.0,9.0,https://doi.org/10.1371/journal.pcbi.1008192,Nonlinear stimulus representations in neural circuits with approximate excitatory-inhibitory balance,"Baker, Cody; Zhu, Vicky; Rosenbaum, Robert",PLOS Computational Biology,National Science Foundation,MIAMI AD SCHOOL-NEW YORK,35-37 36TH ST,NY,USA,QUEENS,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=476355,www.miamiadschool.com,75,Sorbonne University,Europe
75,75.0,"Kelei Zhao, Xin Deng, Chuan He, Bisong Yue, and Min Wu",Pseudomonas aeruginosa Outer Membrane Vesicles Modulate Host Immune Responses by Targeting the Toll-Like Receptor 4 Signaling Pathway,"Infect. Immun. 2013, 81(12):4509",10.1128/IAI.01008-13,2013.0,IAI,,,,1,"duplicated blots, shifted, band duplicated within same panel",1,5/1/2015,1.0,,,1.0,"Department of Biochemistry and Molecular Biology, School of Medicine and Health Sciences, University of North Dakota, Grand Forks, North Dakota, USA",11.0,,,7.5,45.0,6.0,https://doi.org/10.1371/journal.pone.0238491,COVID-19: Retransmission of official communications in an emerging pandemic,"Sutton, Jeannette; Renshaw, Scott L.; Butts, Carter T.",PLOS ONE,National Science Foundation,COLUMBIA SOUTHERN UNIVERSITY,21982 UNIVERSITY LANE,AL,USA,BALDWIN,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=450933,www.columbiasouthern.edu,75,The University of Sheffield,Europe
76,76.0,"Whitney M. Amyot, Dennise deJesus, and Ralph R. Isberg ",Poison Domains Block Transit of Translocated Substrates via the Legionella pneumophila Icm/Dot System,"Infect. Immun. 2013, 81(9):3239. DOI: 10.1128/IAI.00552-13",10.1128/IAI.00552-13,2013.0,IAI,,1.0,,,"duplicated gel panels, exact duplicate",1,10/1/2014,,1.0,,1.0,"Department of Molecular Biology and Microbiology, Graduate Program in Molecular Microbiology, Sackler School of Graduate Biomedical Science, Tufts University School of Medicine, Boston, Massachusetts, USA.",7.0,,,1.0,2.0,2.0,https://doi.org/10.1371/journal.pone.0238346,What does the American public know about child marriage?,"Lawson, David W.; Lynes, Rachel; Morris, Addison; Schaffnit, Susan B.",PLOS ONE,National Science Foundation,WOODRUFF MEDICAL TRAINING AND TESTING,1927 LAKESIDE PARKWAY,GA,USA,DEKALB,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=481146,www.woodruffmedical.edu,77,Tohoku University,Asia
77,77.0,"Xianqiong Zou, Brent S. Sorenson, Karen F. Ross, and Mark C. Herzberg",Augmentation of Epithelial Resistance to Invading Bacteria by Using mRNA Transfections,"Infect. Immun. 2013, 81(11):3975",10.1128/IAI.00539-13,2013.0,IAI,,1.0,,,"duplicated actin blot panels, exact",1,3/1/2015,,1.0,,1.0,"Department of Diagnostic and Biological Sciences, School of Dentistry, University of Minnesota, Minneapolis, Minnesota, USA.",9.0,,,5.666666667,34.0,6.0,https://doi.org/10.1371/journal.pcbi.1008164,Direction-selective motion discrimination by traveling waves in visual cortex,"Heitmann, Stewart; Ermentrout, G. Bard",PLOS Computational Biology,National Science Foundation,SUMNER COLLEGE,8338 NE ALDERWOOD ROAD STE 100,OR,USA,WASHINGTON,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=208512,sumnercollege.edu/,78,University of Zurich,Europe
78,78.0,"Xiucai Xu, Tingting Liu, Aimei Zhang, Xingxing Huo, Qingli Luo, Zhaowu Chen, Li Yu, Qing Li, Lili Liu, Zhao-rong Lun, and Jilong Shen","Reactive Oxygen Species-Triggered Trophoblast Apoptosis Is Initiated by Endoplasmic Reticulum Stress via Activation of Caspase-12, CHOP and the JNK Pathway in Toxoplasma gondii Infection in Mice","Infect. Immun. 2012, 80(6):2121",10.1128/IAI.06295-11,2013.0,IAI,,,,1,"duplicated FACS plots, one pair exact, other possibly altered, duplicated blot panels, flipped",1,4/1/2015,1.0,,,1.0,"Anhui Provincial Laboratories of Pathogen Biology and Zoonoses, Department of Microbiology and Parasitology, Anhui Medical University, Hefei, China",23.0,,,4.25,34.0,8.0,https://doi.org/10.1371/journal.pone.0240062,Phylogenomics from transcriptomic “bycatch” clarify the origins and diversity of avian trypanosomes in North America,"Galen, Spencer C.; Borner, Janus; Perkins, Susan L.; Weckstein, Jason D.",PLOS ONE,National Science Foundation,ELYON COLLEGE,1400 WEST 6TH STREET,NY,USA,KINGS,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490346,elyon.edu,79,University of Birmingham,Europe
79,79.0,"Jiale Ma, Yinli Bao, Min Sun, Wenyang Dong, Zihao Pan, Wei Zhang, Chengping Lu, Huochun Yao",Two Functional Type VI Secretion Systems in Avian Pathogenic Escherichia coli Are Involved in Different Pathogenic Pathways,"Infection, and Immunity, September 2014 Volume 82 Number 9 p. 3867Ä3879",10.1128/IAI.01769-14,2014.0,IAI,,,,1,Duplicated lanes within same blot,1,7/8/2015,,1.0,,1.0,"College of Veterinary Medicine, Nanjing Agricultural University, Nanjing, China Key Lab of Animal Bacteriology, Ministry of Agriculture, Nanjing, China.",17.0,master,,34.5,69.0,2.0,https://doi.org/10.1371/journal.pone.0239525,Wildlife resistance and protection in a changing New England landscape,"Pearman-Gillman, Schuyler B.; Duveneck, Matthew J.; Murdoch, James D.; Donovan, Therese M.",PLOS ONE,National Science Foundation,C. ALEXANDER SCHOOL OF COSMETOLOGY,3700 SOUTH UNIVERSITY AVENUE SUITE 10,AR,USA,PULASKI,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490364,calexanderschool.com,79,University of Copenhagen,Europe
80,80.0,"N. Zhi, N. Ohashi, Y. Rikihisa, H. W. Horowitz, G. P. Wormser, and K. Hechemy",Cloning and Expression of the 44-Kilodalton Major Outer Membrane Protein Gene of the Human Granulocytic Ehrlichiosis Agent and Application of the Recombinant Protein to Serodiagnosis,"J. Clin. Microbiol. 1998, 36(6):1666-1673",PMID: 9620397,1998.0,JCM,,1.0,,,duplication of whole blot?,1,,,,1.0,1.0,"Department of Veterinary Biosciences, College of Veterinary Medicine, The Ohio State University, Columbus 43210-1093, USA.",13.0,,,-1.0,-1.0,-1.0,https://doi.org/10.1371/journal.pone.0249937,The belief that politics drive scientific research & its impact on COVID-19 risk assessment,"McLaughlin, Danielle M.; Mewhirter, Jack; Sanders, Rebecca",PLOS ONE,National Science Foundation,WESTERN MICHIGAN UNIVERSITY HOMER STRYKER M.D. SCHOOL OF MEDICINE,300 PORTAGE STREET,MI,USA,KALAMAZOO,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490373,med.wmich.edu,81,KU Leuven,Europe
81,81.0,"Michael Waters, Amanda Savoie, Helen S. Garmory, Dawn Bueschel, Michel R. Popoff, J. Glenn Songer, Richard W. Titball, Bruce A. McClane, and Mahfuzur R. Sarker",Genotyping and Phenotyping of Beta2-Toxigenic Clostridium perfringens Fecal Isolates Associated with Gastrointestinal Diseases in Piglets,"J. Clin. Microbiol. 2003, 41(8):3584",10.1128/JCM.41.8.3584-3591.2003,2003.0,JCM,1.0,,,1,bands in gel appear to be spliced in,1,,,,1.0,1.0,"Department of Microbiology, Oregon State University, Corvallis, Oregon 9731, USA.",19.0,,,63.25,253.0,4.0,https://doi.org/10.1371/journal.pone.0238360,The impact of air transport availability on research collaboration: A case study of four universities,"Ploszaj, Adam; Yan, Xiaoran; Börner, Katy",PLOS ONE,National Science Foundation,ANN WEBB SKIN INSTITUTE,11701 JOLLYVILLE ROAD,TX,USA,TRAVIS,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490425,awskininstitute.com,82,University of Nottingham,Europe
82,82.0,"Sou-Ichi Makino, Toru Tobe, Hiroshi Asakura, Masahisa Watarai, Testuya Ikeda, Koichi Takeshi, and Chihiro Sasakawa",Distribution of the Secondary Type III Secretion System Locus Found in Enterohemorrhagic Escherichia coli O157:H7 Isolates among Shiga Toxin-Producing E. coli Strains,"J. Clin. Microbiol. 2003, 41(6):2341",10.1128/JCM.41.6.2341-2347.2003,2003.0,JCM,1.0,,,1,"repetitive bands, and background in gel panel",1,,,,1.0,1.0,"Department of Applied Veterinary Science, Research Center for Animal Hygiene and Food Safety, Obihiro University of Agriculture and Veterinary Medicine, Hokkaido Institute of Public Health, Hokkaido, Japan. smakino@obihiro.ac.jp",15.0,,,3.411764706,58.0,17.0,https://doi.org/10.1371/journal.pcbi.1008243,Inferring a complete genotype-phenotype map from a small number of measured phenotypes,"Sailer, ZR; Shafik, SH; Summers, RL; Joule, A; Patterson-Robert, A; Martin, RE; Harms, MJ.",PLoS computational biology,National Science Foundation,THE ESTHETIC INSTITUTE,8381 OLD COURTHOUSE ROAD STE 320,VA,USA,FAIRFAX,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490443,estheticinstitute.com/,83,Pohang University of Science And Technology (POSTECH),Asia
83,83.0,"Chung-ming Chu, Patrick C. Y. Woo, Ken T. K. Chong, Wah-shing Leung, Veronica L. Chan, and Kwok-yung Yuen",Association of Presence of Aspergillus Antibodies with Hemoptysis in Patients with Old Tuberculosis or Bronchiectasis but No Radiologically Visible Mycetoma,"J. Clin. Microbiol. 2004, 42(2):665",10.1128/JCM.42.2.665-669.2004,2004.0,JCM,,1.0,,,multiple duplications of negative blot strips,1,,,,1.0,1.0,"Department of Medicine, United Christian Hospital, The University of Hong Kong, Hong Kong.",13.0,,,2.5,35.0,14.0,https://doi.org/10.1371/journal.pone.0240261,Dissolved organic matter protects mosquito larvae from damaging solar UV radiation,"Berry, Nicole L.; Overholt, Erin P.; Fisher, Thomas J.; Williamson, Craig E.",PLOS ONE,National Science Foundation,DIGITAL MEDIA INSTITUTE AT INTERTECH,2031 KINGS HIGHWAY,LA,USA,CADDO,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490498,www.dmi.edu,83,"University of North Carolina, Chapel Hill",North America
84,84.0,"Patrick C. Y. Woo, Susanna K. P. Lau, Beatrice H. L. Wong, Kwok-Hung Chan, Wai-Ting Hui, Grace S. W. Kwan, J. S. Malik Peiris, Robert B. Couch, and Kwok-Yung Yuen",False-Positive Results in a Recombinant Severe Acute Respiratory Syndrome-Associated Coronavirus (SARS-CoV) Nucleocapsid Enzyme-Linked Immunosorbent Assay Due to HCoV-OC43 and HCoV-229E Rectified by Western Blotting with Recombinant SARS-CoV Spike Polypeptide,"J. Clin. Microbiol. 2004, 42(12):5885",10.1128/JCM.42.12.5885-5888.2004,2004.0,JCM,,1.0,,,two similar looking western blot strips,1,,,,1.0,1.0,"Department of Microbiology, The University of Hong Kong, University Pathology Building, Queen Mary Hospital, Hong Kong. hkumicro@hkucc.hku.hk.",19.0,PhD,,21.42857143,300.0,14.0,https://doi.org/10.1371/journal.pgen.1009141,A fast and scalable framework for large-scale and ultrahigh-dimensional sparse regression with application to the UK Biobank,"Qian, Junyang; Tanigawa, Yosuke; Du, Wenfei; Aguirre, Matthew; Chang, Chris; Tibshirani, Robert; Rivas, Manuel A.; Hastie, Trevor",PLOS Genetics,National Science Foundation,ALLGOOD BEAUTY INSTITUTE,9741 PRESTON ROAD SUITE 106,TX,USA,COLLIN,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490522,allgoodbeauty.com,85,The University of Auckland,Oceania
85,85.0,"Wulamu Mamuti, Hiroshi Yamasaki, Yasuhito Sako, Minoru Nakao, Ning Xiao, Kazuhiro Nakaya, Naoki Sato, Dominique A. Vuitton, Renaud Piarroux, Marshall W. Lightowlers, Philip S. Craig, and Akira Ito","Molecular Cloning, Expression and Serological Evaluation of an 8-Kilodalton Subunit of Antigen B from Echinococcus multilocularis","J. Clin. Microbiol. 2004, 42(3):1082",10.1128/JCM.42.3.1082-1088.2004,2004.0,JCM,,1.0,,,duplication of whole panel?,1,,,,1.0,1.0,"Department of Parasitology, Asahikawa Medical College, Asahikawa, Japan.",25.0,,,1.333333333,20.0,15.0,https://doi.org/10.1371/journal.pone.0240346,Physiological and socioeconomic characteristics predict COVID-19 mortality and resource utilization in Brazil,"Wollenstein-Betech, Salomón; Silva, Amanda A.; Fleck, Julia L.; Cassandras, Christos G.; Paschalidis, Ioannis Ch.",PLOS ONE,National Science Foundation,RAY J'S COLLEGE OF HAIR,1726 WOODDALE COURT,LA,USA,EAST BATON ROUGE,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490531,www.rayjscollegeofhair.info,86,Korea University,Asia
86,86.0,"Jean-Philippe Lavigne, He_lÅ¹ne Marchandin, Nicole Bouziges, and Albert SottoS",First Infection with VanD-Type Glycopeptide-Resistant Enterococcus faecium in Europe,"J. Clin. Microbiol. 2005, 43(7):3512. DOI: 10.1128/JCM.43.7.3512-3515.2005",10.1128/JCM.43.7.3512-3515.2005,2005.0,JCM,,,,1,gel panel appears to have patches,1,,,,1.0,1.0,"Laboratoire Universitaire d'Antibiologie, Faculté de Médecine, CS83021, Avenue Kennedy, 30908 Nîmes Cedex 02, France.",9.0,MD,,30.33333333,182.0,6.0,https://doi.org/10.1371/journal.pcbi.1009701,"Stress generation, relaxation and size control in confined tumor growth","Yan, Huaming; Ramirez-Guerrero, Daniel; Lowengrub, John; Wu, Min",PLOS Computational Biology,National Science Foundation,GWINNETT INSTITUTE,1900 NORTH ALAFAYA TRAIL,FL,USA,ORANGE,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490559,www.gwinnettcollege.edu/,87,Rice University,North America
87,87.0,"Michael Waters, Deepa Raju, Helen S. Garmory, Michel R. Popoff, and Mahfuzur R. Sarker",Regulated Expression of the Beta2-Toxin Gene ( cpb2) in Clostridium perfringens Type A Isolates from Horses with Gastrointestinal Diseases,"J. Clin. Microbiol. 2005, 43(8):4002",10.1128/JCM.43.8.4002-4009.2005,2005.0,JCM,1.0,,,1,"duplicated background, pasted-in bands?",1,,,,1.0,1.0,"Department of Microbiology, Oregon State University, Corvallis, OR 97331, USA.",11.0,PhD,,63.25,253.0,4.0,https://doi.org/null,Spatial Dynamics and the Basic Reproduction Number of the $1991-1997$ Cholera Epidemic in Peru,"Smirnova A, Sterrett N",PLoS neglected tropical diseases,National Science Foundation,PELOTON COLLEGE,1200 EAST COPELAND ROAD,TX,USA,TARRANT,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490735,pelotoncollege.edu/,87,Universiti Malaya (UM),Asia
88,88.0,"Ana Mena, Virginia Plasencia, Laura Garci_a, Olga Hidalgo, JosÅ½ Ignacio Ayestarâ¡n, Sebastiâ¡n Alberti, Nuria Borrell, JosÅ½ L. PÅ½rez, and Antonio OliverW. Li",Characterization of a Large Outbreak by CTX-M-1-Producing Klebsiella pneumoniae and Mechanisms Leading to In Vivo Carbapenem Resistance Development,"J. Clin. Microbiol. 2006, 44(8):2831",10.1128/JCM.00418-06,2006.0,JCM,,,,1,duplicated bands within same gel panel,1,,,,1.0,1.0,"Servicio de Microbiología, Hospital Son Dureta and Instituto Universitario de Investigación en Ciencias de la Salud, Palma de Mallorca, Spain.",19.0,Clinical Microbiologist,cal Microbiologist,1.923076923,25.0,13.0,https://doi.org/10.1371/journal.pbio.3000815,Integrative illustration for coronavirus outreach,"Goodsell, David S.; Voigt, Maria; Zardecki, Christine; Burley, Stephen K.",PLOS Biology,National Science Foundation,KANSAS CITY UNIVERSITY OF MEDICINE AND BIOSCIENCES-JOPLIN,2901 ST. JOHN'S BOULEVARD,MO,USA,JASPER,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490601,www.kcumb.edu,89,The Ohio State University,North America
89,89.0,"Henry E. Cerny, Douglas G. Rogers, Jeffrey T. Gray, David R. Smith, and Susanne Hinkley","Effects of Moraxella (Branhamella) ovis Culture Filtrates on Bovine Erythrocytes, Peripheral Mononuclear Cells and Corneal Epithelial Cells","J. Clin. Microbiol. 2006, 44(3):772",10.1128/JCM.44.3.772-776.2006,2006.0,JCM,,1.0,,,duplicated microscopy panel,1,,,,1.0,1.0,"Crete Veterinary Clinic, Nebraska 68333-0008, USA.",11.0,,,0.25,2.0,8.0,https://doi.org/10.1371/journal.pone.0238302,Are open set classification methods effective on large-scale datasets?,"Roady, Ryne; Hayes, Tyler L.; Kemker, Ronald; Gonzales, Ayesha; Kanan, Christopher",PLOS ONE,National Science Foundation,MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN,1315 HIGHWAY 105 #102,TX,USA,WASHINGTON,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490674,www.manuelandtheresasschoolofhair.com/,90,Lomonosov Moscow State University,Europe
90,90.0,"Suharni Mohamad, Norhaida Che Azmi, and Rahmah Noordin","Development and Evaluation of a Sensitive and Specific Assay for Diagnosis of Human Toxocariasis by Use of Three Recombinant Antigens (TES-26, TES-30USM and TES-120)","J. Clin. Microbiol. 2009, 47(6):1712. DOI: 10.1128/JCM.00001-09",10.1128/JCM.00001-09,2009.0,JCM,1.0,,,1,2 adjacent lanes in same panel look very similar when one is stretched (multiplecases),1,,,,1.0,1.0,"Institute for Research in Molecular Medicine (INFORMM), Universiti Sains Malaysia, 11800 Penang, Malaysia.",7.0,B.Sc,,4.5,18.0,4.0,https://doi.org/10.1371/journal.pone.0235502,Evolution and impact of bias in human and machine learning algorithm interaction,"Sun, Wenlong; Nasraoui, Olfa; Shafto, Patrick",PLOS ONE,National Science Foundation,CINCINNATI SCHOOL OF BARBERING & HAIR DESIGN INC,6500 COLERAIN AVENUE,OH,USA,HAMILTON,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490692,cincinnatischoolofbarbering.com,91,The University of Western Australia,Oceania
91,91.0,"Adis Tasanarong, Supranee Kongkham, and Sookkasem Khositseth",Dual Inhibiting Senescence and Epithelial-to-Mesenchymal Transition by Erythropoietin Preserve Tubular Epithelial Cell Regeneration and Ameliorate Renal Fibrosis in Unilateral Ureteral Obstruction,"BioMed Research International - Volume 2013, Article ID 308130",10.1155/2013/308130,2013.0,,,,1.0,,Overlapping microscopy images,1,3/19/2017,,1.0,,1.0,"Nephrology Unit, Department of Medicine, Faculty of Medicine, Thammasat University (Rangsit Campus), Khlong Nueng, Khlong Luang, Pathum Thani 12121, Thailand.",7.0,,,1.666666667,30.0,18.0,https://doi.org/10.1371/journal.pone.0240348,Spatiotemporal analysis of medical resource deficiencies in the U.S. under COVID-19 pandemic,"Sha, Dexuan; Miao, Xin; Lan, Hai; Stewart, Kathleen; Ruan, Shiyang; Tian, Yifei; Tian, Yuyang; Yang, Chaowei",PLOS ONE,National Science Foundation,L MAKEUP INSTITUTE,440 S. RAMPART BLVD. B-130,NV,USA,CLARK,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490717,lmakeupinstitute.com/,92,Lund University,Europe
92,92.0,"Anahita Rahmani, Danial Kheradmand, Peyman Keyhanvar, Alireza Shoae-Hassani, and Amir Darbandi-Azar",Neurogenesis and Increase in Differentiated Neural Cell Survival via Phosphorylation of Akt1 after Fluoxetine Treatment of Stem Cells,"BioMed Research International, Volume 2013, Article ID 582526",10.1155/2013/582526,2013.0,,,,1.0,Paul Higgins,Rotated microscopy images,1,2/1/2015,,1.0,,1.0,"Stem Cell and Tissue Engineering Department, Research Center for Science and Technology in Medicine (RCSTiM), Tehran University of Medical Sciences, Tehran, Iran.",11.0,,,1.0,4.0,4.0,https://doi.org/10.1371/journal.pcbi.1008226,Ten simple rules for organizing a data science workshop,"Ponsero, Alise; Bartelme, Ryan; de Oliveira Almeida, Gustavo; Bigelow, Alex; Tuteja, Reetu; Ellingson, Holly; Swetnam, Tyson; Merchant, Nirav; Oxnam, Maliaca; Lyons, Eric",PLOS Computational Biology,National Science Foundation,PURDUE UNIVERSITY NORTHWEST,2200 169TH STREET,IN,USA,LAKE,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490805,www.pnw.edu,93,Boston University,North America
93,93.0,"Gurbet Celik, Asli Semiz, Serdar Karakurt, Sevki Arslan, Orhan Adali, and Alaattin Sen",A Comparative Study for the Evaluation of Two Doses of Ellagic Acid on Hepatic Drug Metabolizing and Antioxidant Enzymes in the Rat,"BioMed Research International Volume 2013, Article ID 358945",10.1155/2013/358945,2013.0,,,1.0,,,Multiple cases of reused blot panels,1,12/1/2014,,1.0,,1.0,"Department of Biology, Pamukkale University, Kinikli Campus, 20070 Denizli, Turkey.",13.0,Assist. Prof. Dr., Dr.,2.0,6.0,3.0,https://doi.org/10.1371/journal.pgen.1008896,Learning the properties of adaptive regions with functional data analysis,"Mughal, Mehreen R.; Koch, Hillary; Huang, Jinguo; Chiaromonte, Francesca; DeGiorgio, Michael",PLOS Genetics,National Science Foundation,PENNSYLVANIA COLLEGE OF HEALTH SCIENCES,850 GREENFIELD ROAD,PA,USA,LANCASTER,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=442356,https://www.pacollege.edu/,93,University of Leeds,Europe
